CAN DOI KE TOAN	Q2 2020	Q1 2020	 2019	Q4 2019	Q3 2019	Q2 2019	Q1 2019	 2018	Q4 2018	Q3 2018	Q2 2018	Q1 2018	 2017	Q4 2017	Q3 2017	Q2 2017	Q1 2017	 2016	Q4 2016	Q3 2016	Q2 2016	Q1 2016	 2015	Q4 2015	Q3 2015	Q2 2015	Q1 2015	 2014	Q4 2014	Q3 2014	Q2 2014	Q1 2014	 2013	Q4 2013	Q3 2013	Q2 2013	Q1 2013	 2012	Q4 2012	Q3 2012	Q2 2012	Q1 2012	 2011	Q4 2011	Q3 2011	Q2 2011	Q1 2011	 2010	Q4 2010	Q3 2010	Q2 2010	Q1 2010	 2009	Q4 2009	Q3 2009	Q2 2009	Q1 2009	 2008	Q4 2008	Q3 2008	Q2 2008	Q1 2008	 2007	Q4 2007	Q3 2007	Q2 2007	Q1 2007	 2006	Q4 2006	Q3 2006	 2005
Tài sản ngắn hạn###Current Assets	127529	126671	133002	162605	153310	147705	143660	144478	144704	139806	117743	113235	108551	108580	104045	102905	75802	98822	102339	107528	110475	116003	129870	128900	135524	126783	128441	110322	120425	127642	111815	122829	130181	130181	125194	124726	117698	136053	137895	133312	127355	110692	125419	125367	107741	120290	110139	105746	105740	93187	92677	87872	115012	104018	98649	94388	71906	87295	86849	115579	134923	121828	111623	111623	104843	84965	73948	79452	79452	64161	55009
Tiền và các khoản tương đương tiền###Cash and Cash Euivalents	3030	1758	3245	3245	6289	3051	841	4038	4037	2220	1950	3288	4954	4954	2498	8033	10691	10971	10971	11745	2493	3917	5509	5509	19743	22788	6482	6996	6996	1911	4892	3735	1456	1456	8393	4558	1458	5402	5377	2687	1006	873	13094	13094	5122	2770	8133	9099	9099	6025	14664	13959	36149	36149	37950	37577	5288	8473	8473	4049	38406	6247	7940	7940	3816	5741	4463	5229	5229	5513	3291
Các khoản đầu tư tài chính ngắn hạn###Short term financial investment	96000	89000	87000	117000	115000	105000	102000	94000	94000	92000	70000	67000	50000	50000	50000	35000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19000	0	0	0	0	0	0	0	0	0
Các khoản phải thu ngắn hạn###Short term Account Receivables	10324	18168	23311	23315	7023	9408	14277	16722	16529	13202	13275	10045	22745	22745	22226	24537	23070	32379	35895	34022	40653	35148	50075	49235	42316	33435	33427	37715	37294	38430	36269	35804	43960	43960	41062	41687	39069	45937	48228	44695	46082	38766	40468	40468	38307	40721	52239	51212	51204	34312	35782	30780	42086	32037	24368	24186	29880	29691	31400	52553	49998	51235	62406	62406	45255	31649	29097	29452	29452	30775	24348
Hàng tồn kho###Inventory	15511	16894	16361	15960	22329	29207	24001	25568	25942	27947	29562	27577	27446	27446	26831	32932	39473	53157	53157	57809	64396	71313	71269	71269	69120	66026	79228	60694	70064	80070	66261	77972	80834	80834	72796	76510	74108	81644	81644	83524	77873	69456	70437	70437	62944	72572	47699	43172	43172	49126	39614	39717	34008	33593	33546	29633	33933	45767	45609	54304	44171	43105	40404	40404	54227	45370	38762	42967	42967	26354	25942
Tài sản ngắn hạn khác###Other Current Assets	2664	851	3084	3084	2669	1040	2541	4150	4197	4437	2955	5326	3406	3435	2490	2403	2568	2315	2315	3952	2934	5626	3018	2887	4344	4534	9304	4916	6071	7230	4393	5319	3931	3931	2944	1971	3064	3070	2646	2406	2395	1597	1421	1369	1368	4228	2068	2263	2265	3724	2617	3416	2770	2239	2785	2993	2804	3364	1367	4673	2348	2241	873	873	1545	2206	1625	1804	1804	1518	1428
Tài sản dài hạn###Non-current Assets	49982	54462	54350	24350	23448	25691	25609	25413	25402	25987	26438	26934	26830	26830	27387	27916	29296	29958	29958	31031	32837	34056	34932	35893	48778	54204	44705	54421	45050	45909	46862	47745	48522	48522	47681	46738	47294	47066	47066	41585	42414	43392	44133	44232	44062	44531	44803	45232	45232	45340	45968	45995	46572	57467	55858	56803	57291	57082	57082	34666	33742	31982	31702	31702	30216	28948	29694	29893	29893	20956	20598
Các khoản phải thu dài hạn###Long term Account Receivable	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	140	839	817	772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tài sản cố định ###Fixed assets	7619	12047	12407	12407	9963	11125	12314	12579	12579	12845	13136	13475	13819	13819	14276	14903	15808	16715	16715	17644	18629	19611	20653	20653	31918	31516	32255	33107	33107	33687	34475	36194	36960	36960	36108	35153	35796	28100	35568	30086	30916	31894	31321	32734	32564	33033	33304	31996	33578	33686	34284	34311	34888	20989	19379	20335	20823	21709	21829	22981	22057	20308	20029	20029	18543	17275	18120	18353	18353	14882	14523
Tài sản cố định hữu hình - Giá trị hao mòn lũy kế	-31757	-45371	-45011	-45011	-45214	-44052	-42864	-42836	-42836	-42657	-42365	-42805	-42613	-42613	-43501	-44326	-43421	-42190	-42190	-41262	-40640	-42808	-41766	-41766	-40819	-39917	-39027	-38134	-38134	-37247	-36330	-35450	-34609	-34609	-33777	-32988	-33873	-33416	-33416	-32925	-32208	-31935	-30981	-31111	-30744	-30080	-29449	-28805	-28805	-28496	-27661	-27464	-26859	-26848	-27929	-26918	-25636	-24670	-24670	-23233	-22128	-21069	-20395	-20395	0	-19252	-18026	-17950	-17950	0	0
