CAN DOI KE TOAN	Q2 2020	Q1 2020	 2019	Q4 2019	Q3 2019	Q2 2019	Q1 2019	 2018	Q4 2018	Q3 2018	Q2 2018	Q1 2018	 2017	Q4 2017	Q3 2017	Q2 2017	Q1 2017	 2016	Q4 2016	Q3 2016	Q2 2016	Q1 2016	 2015	Q4 2015	Q3 2015	Q2 2015	Q1 2015	 2014	Q4 2014	Q3 2014	Q2 2014	Q1 2014	 2013	Q4 2013	Q3 2013	Q2 2013	Q1 2013	 2012	Q4 2012	Q3 2012	Q2 2012	Q1 2012	 2011	Q4 2011	Q3 2011	Q2 2011	Q1 2011	 2010	Q4 2010	Q3 2010	Q2 2010	Q1 2010	 2009	Q4 2009	Q3 2009	Q2 2009	Q1 2009	 2008	Q4 2008	Q3 2008	Q2 2008	Q1 2008	 2007	Q4 2007	Q3 2007	Q2 2007	Q1 2007	 2006	Q4 2006	 2005
KET QUA KINH DOANH	Q2 2020	Q1 2020	 2019	Q4 2019	Q3 2019	Q2 2019	Q1 2019	 2018	Q4 2018	Q3 2018	Q2 2018	Q1 2018	 2017	Q4 2017	Q3 2017	Q2 2017	Q1 2017	 2016	Q4 2016	Q3 2016	Q2 2016	Q1 2016	 2015	Q4 2015	Q3 2015	Q2 2015	Q1 2015	 2014	Q4 2014	Q3 2014	Q2 2014	Q1 2014	 2013	Q4 2013	Q3 2013	Q2 2013	Q1 2013	 2012	Q4 2012	Q3 2012	Q2 2012	Q1 2012	 2011	Q4 2011	Q3 2011	Q2 2011	Q1 2011	 2010	Q4 2010	Q3 2010	Q2 2010	Q1 2010	 2009	Q4 2009	Q3 2009	Q2 2009	Q1 2009	 2008	Q4 2008	Q3 2008	Q2 2008	Q1 2008	 2007	Q4 2007	Q3 2007	Q2 2007	Q1 2007	 2006	Q4 2006	Q3 2006	 2005
Tổng doanh thu hoạt động kinh doanh###Gross Sale Revenues	1894514	1332996	7985855	2518036	2026666	1808594	1613479	7941910	2436734	1902791	1869898	1736238	4175882	1452234	1158813	1002666	562720	2867677	809968	727341	679348	656592	2764894	924402	729390	720887	399986	1147650	442717	320438	208775	175719	625912	197894	224253	129394	74520	283709	78920	69906	69903	71595	240853	66909	61805	57513	54003	201674	56285	52731	46677	45969	158441	42568	40104	38675	37085	126429	35759	32718	31042	26313	95573	30860	22688	21006	20290	55387	19126	16415	27470
Các khoản giảm trừ doanh thu###Deduction revenues	55353	50510	173100	34174	44886	74930	34484	113322	23431	30227	28585	31081	100942	20473	18682	35351	27026	114311	24759	25875	43151	26541	115303	40188	27414	40986	18781	25872	9202	15354	0	1317	8323	0	8323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	0	0	87	189	530	567	111	0	0	0	0	0	0	0	0	0	0	0
Doanh thu thuần###Net Sales	1839162	1282486	7812755	2483862	1981780	1733664	1578995	7828588	2413303	1872564	1841313	1705156	4074940	1431761	1140132	967315	535694	2753366	785209	701467	636198	630050	2649592	884213	701976	679900	381206	1121777	433516	305084	208775	174402	617589	197894	215930	129394	74520	283709	78920	69906	69903	65361	240853	66909	61805	57513	54003	201674	56285	52731	46677	45969	158166	42568	40104	38588	36897	125898	35191	32608	31042	26313	95573	30860	22688	21006	20290	55387	19126	16415	27470
Giá vốn hàng bán###Cost of goods sold	1539440	1033718	6155146	1884180	1617045	1371210	1250714	6441452	1903088	1565357	1563725	1411683	3137369	1021931	899776	810868	404878	2110896	569198	563421	484998	491296	1973057	676752	556650	471556	273674	821839	291956	228663	163114	138219	485105	157132	168608	100125	60680	226142	60150	57107	53522	56019	195389	53905	50927	48010	43057	163813	43146	43481	39701	37974	124900	34089	31193	30222	29650	100144	26205	23685	26059	23886	72631	22067	18756	16374	15433	39599	14344	11866	0
Lợi nhuận gộp###Gross profit	299722	248768	1657609	599682	364735	362454	328281	1387136	510216	307207	277588	293473	937571	409830	240356	156447	130816	642469	216011	138046	151200	138754	676535	207461	145327	208344	107532	299938	141559	76421	45661	36183	132484	40762	47322	29269	13840	57567	18770	12799	16381	9342	45463	13004	10877	9503	10946	37861	13139	9251	6976	7996	33265	8479	8912	8366	7247	25754	8986	8923	4983	2427	22942	8793	3931	4632	4856	15788	4782	4548	27470
Doanh thu hoạt động tài chính###Financial activities Revenues	86418	70487	174527	47267	66464	34737	27695	357997	168320	62698	38398	99888	326033	25360	263705	23328	12613	181091	17102	14976	18345	130651	125779	26491	64396	20263	13509	51951	12534	15712	12731	10945	28898	12955	8127	1726	5416	25121	1870	4380	12671	6226	14116	4613	2412	2891	4244	23552	9737	-310	4100	10087	7623	-13508	17141	2670	1320	42878	7325	11390	4077	41371	58940	13108	20758	8625	16447	22426	22317	46	3
Chi phí tài chính###Financial Expenses	85174	62128	186476	51958	45339	49235	40551	143674	56680	46430	28879	21617	41717	10892	8856	16176	5803	61123	18980	6492	5402	30249	83287	20298	16108	35446	9603	5598	4741	308	-823	433	3488	-4301	7513	-3260	1954	14382	7138	2567	4478	201	10901	2116	-731	2765	6752	7595	1559	133	3712	2436	-23543	-26767	608	222	2395	30418	16442	10337	1436	24259	11483	3036	7321	428	698	494	277	117	104
Chi phí bán hàng###Selling Expenses	92882	117726	647299	241269	167242	123380	123290	546228	176290	135366	116263	118046	360166	170692	102558	55221	32229	172655	63646	33261	41264	34624	163197	59644	28498	51889	23166	73871	40659	18420	6470	8322	24254	8373	10703	3825	1352	4288	1617	1087	835	832	4732	1433	1154	1052	1070	3187	1060	155	668	1304	2017	663	568	326	460	753	130	174	89	252	982	263	113	147	572	383	249	103	22105
Chi phí quản lý doanh nghiệp###Managing Expenses	139691	118151	534213	184818	107480	122813	118054	455947	145859	94795	106262	105669	339737	141835	82810	58197	59124	250764	74086	58267	62896	55679	236439	89394	52633	63594	33665	106187	46948	34491	12956	14972	49666	13823	11903	16450	8248	29545	8064	6913	6070	8473	26660	8030	6392	6590	6645	24030	6686	6695	5759	5492	17888	5672	3990	3944	4282	15426	4526	2977	3028	2819	8276	2005	2133	2050	1965	8569	2306	1875	4233
Lợi nhuận thuần từ hoạt động kinh doanh###Net Profit from Operating activities	83125	30440	516543	179409	119140	122528	87206	626828	315696	98147	68868	150469	543891	120177	311805	53147	54840	379833	92090	69675	63432	155855	353517	81342	120443	82502	58235	166233	65449	41129	44494	23402	83974	35823	25331	13979	7702	88246	3822	6612	17669	6062	17285	6039	6474	1987	724	26602	13571	1958	937	8851	44526	15403	20887	6545	1429	22036	-4787	6826	4508	16468	61142	16596	15122	10633	18068	28768	24267	2497	1031
Thu nhập khác###Other incomes	82476	4361	13536	6695	12226	7540	2030	16151	4708	2764	3032	1576	33051	18194	2194	-80	12235	7624	0	7424	-6640	13379	13304	3810	6275	4366	1542	4717	2476	1517	619	1372	1883	483	1260	140	0	402	377	15	2	8	2257	155	660	784	561	206	10	4	156	14	88	3	0	25	60	2086	27	3	101	1940	1335	135	82	557	561	225	173	2	235
Chi phí khác###Other Expenses	93624	1055	14457	9481	1744	5849	873	6382	2139	3708	317	636	32659	26374	1677	1956	512	2305	1346	7121	-6659	7036	4457	3785	1316	308	93	871	240	275	93	264	1480	750	-55	784	1	99	21	5	48	8	851	9	29	6	806	801	24	156	-9	19	54	1	21	31	1	261	93	0	97	5	1294	76	45	498	674	14	5	0	283
Lợi nhuận khác###Other profits	-11148	3307	-922	-2786	10482	1691	1157	9769	2569	-944	2715	940	392	-8180	517	-2037	11723	5319	-1346	303	19	6343	8847	25	4959	4059	1449	3845	2235	1242	526	1108	402	-267	1314	-644	-1	303	357	10	-46	0	1406	145	631	778	-244	-594	-14	-151	165	-6	34	2	-21	-6	59	1825	-66	3	4	1935	41	58	37	60	-113	211	168	0	-47
Tổng lợi nhuận kế toán trước thuế###Total profit before tax	71977	33747	515622	176623	129622	124219	88362	636597	318265	97204	71583	151409	544283	111997	312322	51111	66563	385151	90743	69979	63451	162198	362364	81367	125402	86561	59684	182748	67684	42371	45020	24510	42107	37548	27197	16145	11319	88549	7649	56923	17623	6062	18692	6184	7105	2765	479	26008	13557	1806	1102	8846	44560	15405	20866	6539	1489	23861	-4853	6829	4512	18403	61183	16654	15160	10692	17955	28979	24435	2500	983
Chi phí thuế TNDN###Corporate Income Tax Expenses	5860	5044	63643	19500	14616	22237	15263	69440	37924	16310	9488	8809	41361	14671	11704	4247	9976	48751	8033	7554	3931	29181	47320	5271	17531	14610	5108	23245	6576	5355	7907	3983	20746	10275	4181	3487	0	7171	0	0	0	1359	5022	501	1520	1176	1258	5937	2531	578	221	2308	10130	3584	4861	1334	287	3170	-1172	1105	839	2616	9178	2646	2229	1579	2621	8133	6864	700	285
Chi phí thuế TNDN###Corporate Income Tax Expenses	27553	7404	78180	25177	18096	22436	11080	85326	44241	14918	16459	9483	45168	19145	12875	2363	10030	50900	11031	8323	2140	29226	48221	5615	17632	15768	5108	24961	7599	5355	8409	3983	19464	8904	4526	3734	2277	8448	1365	1246	4267	1385	5046	504	1691	1130	1311	6118	2931	606	230	2305	10243	3584	4861	1334	287	3340	-1172	1105	840	2616	9178	2646	2229	1579	2622	8133	6864	700	0
Chi phí thuế TNDN###Corporate Income Tax Expenses	-21693	-2361	-14537	-5677	-3480	-199	4184	-15885	-6317	1391	-6972	-673	-3807	-4474	-1171	1884	-54	-2149	-2998	-769	1791	-45	-901	-344	-101	-1159	0	-1716	-1023	0	-501	0	1282	1371	-345	-247	-83	-1277	-1452	-44	121	-27	-23	-4	-170	-143	-53	-181	-399	-28	-9	3	-112	0	0	0	0	-170	0	0	0	0	0	0	0	0	0	0	0	0	0
Lợi nhuận sau thuế thu nhập doanh nghiệp###Profit after Corporate Income Tax	95971	43265	646594	229144	158517	143193	110622	799904	398510	110802	62095	196305	633562	134448	335310	63651	75045	415815	82710	62425	59520	133017	414806	76096	107871	71951	54576	218734	61108	37017	37113	20527	21360	27273	23015	12659	9125	81379	7736	55721	13235	4651	13669	5683	5585	1777	-778	20070	11025	1229	881	6538	34429	11821	16005	5205	1202	20691	-3680	5724	3673	15787	52005	14008	12931	9113	15334	20845	17571	1800	699
---Cac Chi So Tai Chinh---																																																																							
EBITDA	0.48	0.33	0.42	0.42	0.48	0.46	0.66	0.82	0.82	0.76	0.77	0.52	0.27	0.27	0.67	0.46	0.31	0.20	0.20	0.11	0.37	0.50	0.52	0.52	0.50	0.26	0.39	0.44	0.44	0.32	0.52	0.33	0.18	0.18	0.41	0.32	0.36	0.51	0.51	0.52	0.53	0.58	0.37	0.37	0.75	1.07	1.25	1.52	1.52	1.43	1.36	1.36	1.38	1.38	1.45	1.53	1.76	1.86	1.86	2.01	2.11	2.03	1.65	1.65	1.48	1.61	1.44	0.00	0.00	0.00	0.00
Giá giao dịch cuối quý###Last Price of Quarter	19.85	19.50	22.40	22.40	23.52	23.20	29.84	27.85	27.85	36.49	38.35	41.55	23.05	23.05	23.56	22.29	23.94	23.82	23.82	27.14	24.05	16.64	19.37	19.37	16.68	16.59	18.35	20.02	20.02	20.97	14.05	13.58	11.43	11.43	9.54	9.42	8.60	6.08	6.08	4.93	4.90	4.47	3.55	3.55	3.49	3.28	4.28	4.42	4.42	4.45	5.85	6.62	5.79	5.79	7.96	5.15	4.15	4.43	4.43	6.93	4.25	6.73	25.05	25.05	13.70	9.82	11.00	6.42	6.42	0.00	0.00
