CAN DOI KE TOAN	Q2 2020	Q1 2020	 2019	Q4 2019	Q3 2019	Q2 2019	Q1 2019	 2018	Q4 2018	Q3 2018	Q2 2018	Q1 2018	 2017	Q4 2017	Q3 2017	Q2 2017	Q1 2017	 2016	Q4 2016	Q3 2016	Q2 2016	Q1 2016	 2015	Q4 2015	Q3 2015	Q2 2015	Q1 2015	 2014	Q4 2014	Q3 2014	Q2 2014	Q1 2014	 2013	Q4 2013	Q3 2013	Q2 2013	Q1 2013	 2012	Q4 2012	Q3 2012	Q2 2012	Q1 2012	 2011	Q4 2011	Q3 2011	Q2 2011	Q1 2011	 2010	Q4 2010	Q3 2010	Q2 2010	Q1 2010	 2009	Q4 2009	Q3 2009	Q2 2009	Q1 2009	 2008	Q4 2008	Q3 2008	Q2 2008	Q1 2008	 2007	Q4 2007	Q3 2007	Q2 2007	Q1 2007	 2006	Q4 2006	Q3 2006	 2005
Tài sản ngắn hạn###Current Assets	1154113	1119805	1154597	1147690	1162551	1184087	1102766	1133361	1130522	1102283	1131843	1118446	1021184	1021209	1008004	1030819	1003207	964659	1004131	990765	973211	920734	959518	966058	1045077	1106176	1128504	1183422	1183422	1019575	1229530	1115935	1170741	1168609	1039787	1089894	1053707	1066774	1078307	1069653	1056032	1004028	1025991	1048877	1026219	961931	921764	789406	800912	898302	648117	573590	582820	582820	510842	494770	471863	479493	479493	484368	584001	438394	529607	459717	402674	480167	426624	419283	433372	363381	365923
Tiền và các khoản tương đương tiền###Cash and Cash Euivalents	29113	49411	37683	25383	37047	67673	76502	131757	128757	78067	85344	148169	85995	85995	65876	82690	73099	81025	80981	64293	56456	71580	125569	125570	115428	84479	56096	104041	104041	52046	80589	84703	125702	125702	78805	61490	71138	73563	73560	94240	57423	46779	128937	128934	32165	42085	41703	88282	74231	184283	67207	36074	99304	99304	40191	16626	35035	80811	80811	14325	14208	16466	81222	71335	15166	31087	15556	36224	36224	31357	31357
Các khoản đầu tư tài chính ngắn hạn###Short term financial investment	29500	0	0	12300	12300	12400	12600	8500	11500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26937	57	27146	28230	28247	26127	26427	26424	26621	27071	27413	28663	28731	33395	34051	36528	36528	36999	38492	40184	39784	4365	18391	1995	0	0	10000	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Các khoản phải thu ngắn hạn###Short term Account Receivables	736181	705648	755985	766846	751388	790907	701604	729066	732272	762126	762738	687187	662633	662693	625576	625851	591568	555529	556596	621733	601160	565566	576647	583634	584370	553292	548180	598310	550289	500716	616594	514214	564836	564265	482723	499917	422987	456049	464239	365829	336493	321745	330108	332432	330863	284034	268660	220576	243268	279662	220249	177722	184425	184425	186213	170201	138478	133238	133238	152776	216853	152820	165791	167602	113455	138778	114895	106173	121029	150153	152570
Hàng tồn kho###Inventory	331056	332002	325186	306202	316403	270369	277835	234397	232216	239362	254832	259058	244488	244454	291741	300099	319362	312386	350859	291925	307475	274364	250230	249274	339333	458639	483251	463059	463059	400877	455372	452099	418813	416418	415482	462050	491652	474180	473752	539747	595682	557527	488119	508213	577783	546109	516381	425531	415421	381359	334285	332496	274290	274290	265158	291659	279900	251266	251266	302144	337256	257301	271223	212246	264897	290662	276915	264401	263708	172930	172975
Tài sản ngắn hạn khác###Other Current Assets	28264	32744	35743	36960	45414	42738	34225	29640	25777	22728	28929	24032	28067	28067	24810	22178	19178	15719	15696	12814	8120	9225	7072	7580	5945	9766	14040	17956	38888	37706	48727	38792	34962	35801	36156	39366	40518	34319	38024	36441	32382	41449	42299	42299	46915	49520	55235	50652	49601	51003	26377	27299	14802	14802	19279	16283	18450	14179	14179	15123	15684	11807	11370	8533	9156	19639	19258	12485	12411	8939	9021
Tài sản dài hạn###Non-current Assets	1239032	1235550	1237232	1238104	1218195	1212223	1155411	1038491	1040702	924276	891867	847782	838370	838587	836585	865909	851676	852687	815067	824315	856924	878284	898080	899264	926570	955468	983319	1017957	1017957	1072484	1075569	1097486	1129105	1133775	1129754	1152518	1174433	1192715	1189566	1169495	1174764	1151708	1127069	1106618	1080918	1042050	947081	948263	955351	876350	818608	774030	666734	666831	661107	618973	599018	598136	598136	549307	535351	288120	488619	264325	456320	450682	460244	468562	466468	520860	520644
Các khoản phải thu dài hạn###Long term Account Receivable	45262	60745	66745	66745	68227	68227	68227	68227	68227	1123	1123	1123	1123	1123	1123	0	0	0	0	0	156	245	245	245	365	365	365	365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tài sản cố định ###Fixed assets	537958	557320	555635	556175	580294	599562	592566	610036	610036	629665	648926	658318	677972	678027	698793	716999	735703	756059	756059	776413	813039	829913	855183	855183	881114	907197	932826	967068	967068	953455	1013786	1036647	1041028	1041712	1022707	1045485	1066158	1052618	1069964	1035302	1040543	1019320	618124	973459	935792	899299	797607	667521	809949	732105	676049	656124	566983	566983	561200	518615	505956	499794	499794	440238	427744	153125	412855	159594	402153	408213	418361	433545	456790	511628	485871
Tài sản cố định hữu hình - Giá trị hao mòn lũy kế	-1098499	-1079137	-1059825	-1059285	-1048408	-1059693	-1040565	-1021406	-1021406	-1001777	-981987	-962682	-943028	-942973	-922063	-901048	-879963	-859129	-859129	-837775	-824372	-844523	-838807	-838807	-812403	-854846	-878321	-883814	-883814	-856725	-878736	-853929	-832351	-832351	-829358	-805121	-784081	-742907	-742977	-721687	-729069	-716169	-699898	-700739	-687285	-670523	-653801	-644414	-643238	-625716	-592775	-605190	-591757	0	0	0	0	-524009	0	0	0	0	-461980	0	0	0	0	-392550	-399737	0	0
