CAN DOI KE TOAN	Q2 2020	Q1 2020	 2019	Q4 2019	Q3 2019	Q2 2019	Q1 2019	 2018	Q4 2018	Q3 2018	Q2 2018	Q1 2018	 2017	Q4 2017	Q3 2017	Q2 2017	Q1 2017	 2016	Q4 2016	Q3 2016	Q2 2016	Q1 2016	 2015	Q4 2015	Q3 2015	Q2 2015	Q1 2015	 2014	Q4 2014	Q3 2014	Q2 2014	Q1 2014	 2013	Q4 2013	Q3 2013	Q2 2013	Q1 2013	 2012	Q4 2012	Q3 2012	Q2 2012	Q1 2012	 2011	Q4 2011	Q3 2011	Q2 2011	Q1 2011	 2010	Q4 2010	Q3 2010	Q2 2010	Q1 2010	 2009	Q4 2009	Q3 2009	 2008	 2007	 2006
KET QUA KINH DOANH	Q2 2020	Q1 2020	 2019	Q4 2019	Q3 2019	Q2 2019	Q1 2019	 2018	Q4 2018	Q3 2018	Q2 2018	Q1 2018	 2017	Q4 2017	Q3 2017	Q2 2017	Q1 2017	 2016	Q4 2016	Q3 2016	Q2 2016	Q1 2016	 2015	Q4 2015	Q3 2015	Q2 2015	Q1 2015	 2014	Q4 2014	Q3 2014	Q2 2014	Q1 2014	 2013	Q4 2013	Q3 2013	Q2 2013	Q1 2013	 2012	Q4 2012	Q3 2012	Q2 2012	Q1 2012	 2011	Q4 2011	Q3 2011	Q2 2011	Q1 2011	 2010	Q4 2010	Q3 2010	Q2 2010	Q1 2010	 2009	Q4 2009	 2008	 2007
Tổng doanh thu hoạt động kinh doanh###Gross Sale Revenues	344402	390109	1352799	373256	262209	399792	337473	1281719	365498	155337	195983	491881	2336736	527098	576721	674071	570365	2528293	523731	527058	732773	744720	3365048	532385	882215	1169113	781335	1367488	534196	341194	261592	230505	547475	193216	113452	142773	98034	582009	239810	70943	104636	166620	886531	257605	139822	249387	239717	1448289	310571	341972	406069	389679	1926218	466222	2239010	997491
Các khoản giảm trừ doanh thu###Deduction revenues	9253	499	0	32	1933	2694	5	3	0	0	3	0	399	8	0	-101	492	331	0	0	36	295	0	0	0	0	0	1115	33	1050	31	0	44771	6363	731	11230	26447	93540	29462	0	248	63830	3325	707	763	255	1600	4132	195	241	1502	2194	14226	8213	3563	250
Doanh thu thuần###Net Sales	335148	389610	1352799	373223	260277	397099	337468	1281717	365498	155337	195981	491881	2336337	527090	576721	674171	569873	2527962	523731	527058	732737	744425	3365048	532385	882215	1169113	781335	1366373	534163	340144	261560	230505	502703	186853	112721	131543	71587	488469	210348	70943	104388	102791	883205	256898	139059	249132	238117	1444157	310375	341731	404567	387484	1911992	458009	2235446	997241
Giá vốn hàng bán###Cost of goods sold	303784	348469	1295384	453801	209648	349350	304094	1118289	339276	126790	160029	415672	2092040	457273	520716	588981	536589	2237306	489409	466013	634116	652859	2899209	457794	761392	996006	684018	1202563	470234	299886	231152	201291	446582	166373	99805	116002	64399	442111	187323	65718	94282	94788	786863	232256	126665	219340	208603	1264750	276382	302920	347153	338214	1607585	371776	1891589	872305
Lợi nhuận gộp###Gross profit	31365	41141	57415	-80577	50629	47749	33375	163428	26222	28546	35952	76209	244297	69817	56006	85190	33284	290656	34323	61045	98622	91565	465839	74591	120823	173108	97318	163810	63928	40259	30408	29215	56121	20480	12916	15541	7188	46359	23025	5225	10107	8003	96342	24642	12394	29792	29514	179408	33994	38811	57414	49270	304408	86233	343857	124936
Doanh thu hoạt động tài chính###Financial activities Revenues	1240	9	124921	124701	158	172	14	68011	18096	45946	587	935	4190	1216	1125	892	1067	2855	30	1179	898	1066	3064	1245	367	1289	163	3320	965	945	709	701	9352	7736	432	524	768	1956	456	179	532	310	15859	381	4464	10212	802	8963	413	1041	6483	1026	7167	1795	15845	4057
Chi phí tài chính###Financial Expenses	16709	18064	68682	18773	14714	21015	13601	125669	26421	28708	21937	48464	128548	40091	33382	29166	25898	108446	25776	28633	23974	27416	87301	19926	37170	17321	12884	24280	11042	6777	3900	2562	9850	1974	818	2612	4440	16332	7936	-581	2922	6055	41100	6481	5729	16119	12770	60847	10771	17864	20801	13409	80160	19390	177078	20478
Chi phí bán hàng###Selling Expenses	6279	8563	56393	8780	17733	15552	6104	43774	12650	11427	7134	13380	59287	16545	9577	26166	7119	70820	4271	16621	22020	27288	76981	24778	16576	20937	14690	21908	4730	2717	6691	7770	21018	4863	2396	8436	5322	14822	1414	1295	1511	10602	17420	2738	4382	5321	4979	45004	6873	8539	14226	15366	74537	9024	55199	19357
Chi phí quản lý doanh nghiệp###Managing Expenses	8709	12592	51019	12178	13494	15848	13073	55415	8610	14512	16413	15218	54754	12555	14476	15600	12124	57691	8071	15042	16495	15419	66465	17773	16546	15861	16286	36338	11162	8593	9210	7373	27218	8193	6560	6266	6152	17190	3687	-2612	7490	8347	36333	5415	6852	12923	11143	38286	10035	9140	9495	9696	33974	9091	27839	16308
Lợi nhuận thuần từ hoạt động kinh doanh###Net Profit from Operating activities	908	1931	6242	4394	3363	-4027	776	6495	-3363	19782	-8946	83	5899	1843	-304	15150	-10790	56553	-3765	1929	37031	22509	238156	13358	50899	120278	53621	84603	37959	23117	11316	12210	7387	13186	3573	-1249	-7959	-30	10444	7302	-1285	-16690	17349	10388	-104	5641	1424	44234	6728	4309	19375	11825	122904	50523	99586	72851
Thu nhập khác###Other incomes	2	25	2279	1140	452	79	147	4010	445	2917	-2532	2993	10585	276	9835	212	302	10344	7901	157	1923	363	4591	1214	51	-679	3944	7944	939	5008	1994	2	167	116	21	-311	340	6409	1803	67	3822	717	2834	950	1500	195	190	1744	619	591	479	2053	6793	3092	5074	4296
Chi phí khác###Other Expenses	823	287	2774	868	4373	2041	303	6659	4206	427	91	2213	1001	-168	321	-6	894	5278	2256	871	1816	335	8140	5032	204	-1756	4600	11297	2348	8869	80	0	318	57	21	-334	574	4601	167	4	3713	716	17634	15641	63	1931	0	81	32	30	19	0	2851	1670	2752	1636
Lợi nhuận khác###Other profits	-821	-262	-495	272	-3922	-1962	-156	-2649	-3761	2490	-2623	780	9584	444	9514	218	-592	5067	5644	-714	107	29	-3550	-3818	-153	1077	-656	-3353	-1409	-3861	1915	2	-151	59	1	24	-233	1808	1636	63	109	0	-14800	-14691	1437	-1736	190	1662	586	561	460	2053	3942	1422	2321	2660
Tổng lợi nhuận kế toán trước thuế###Total profit before tax	87	1669	5747	4666	-558	-5989	620	3846	-7124	22272	-11569	862	15483	2286	9209	15369	-11382	61620	1880	1215	37138	22537	234607	9540	50745	121356	52965	81249	36550	19256	13231	12213	7236	13245	3574	-1225	-8193	1778	12081	7365	-1176	-16690	2549	-4303	1333	3905	1614	45897	7314	4870	19836	13877	126846	51945	101908	75511
Chi phí thuế TNDN###Corporate Income Tax Expenses	182	391	1856	1294	108	634	-77	2646	-415	4003	-1326	806	4149	961	2233	559	396	13383	607	683	7432	4892	47829	1471	10247	24700	11411	17186	6588	5080	2987	2531	1579	601	213	0	0	582	0	0	0	150	-109	-1233	93	612	420	2869	-2261	695	1748	2687	19809	7906	157	0
Chi phí thuế TNDN###Corporate Income Tax Expenses	182	391	1856	1294	77	279	159	2156	-415	1919	-459	1219	4869	1104	1589	1866	311	13396	691	683	7432	4820	47901	1458	10158	24873	11411	17186	6588	5080	2987	2531	1972	994	213	342	148	597	131	135	180	150	-245	-1369	93	612	420	2686	-2444	686	1757	2687	19719	7906	157	0
Chi phí thuế TNDN###Corporate Income Tax Expenses	0	0	0	0	31	355	-236	490	0	2084	-866	-413	-720	-142	644	-1307	84	-13	-84	0	0	71	-71	12	89	-173	0	0	0	0	0	0	-393	-393	0	0	0	-15	0	0	0	0	135	135	0	0	0	183	183	9	-9	0	90	0	0	0
Lợi nhuận sau thuế thu nhập doanh nghiệp###Profit after Corporate Income Tax	-95	1278	3890	3372	-714	-7247	663	1236	-6485	18003	-10244	611	13830	2069	7375	15719	-11333	48885	1274	532	29706	17646	186930	8070	40498	96656	41554	65918	29962	14176	10244	9682	5657	12644	3360	-1568	-8341	1196	11949	7230	-1357	-16840	2658	-3070	1240	3294	1194	43028	9575	4175	18088	11191	107037	44040	101750	75511
---Cac Chi So Tai Chinh---																																																								
EBITDA	0.11	0.04	0.47	0.47	0.30	0.40	0.14	0.05	0.05	-0.03	-0.02	0.16	0.11	0.11	0.60	2.20	2.06	1.46	1.46	1.44	0.90	0.59	0.87	0.87	0.94	0.96	1.27	0.98	0.98	0.87	0.46	-0.02	-0.11	-0.11	0.00	0.27	0.71	0.48	0.48	0.39	0.22	0.21	0.04	0.04	0.28	0.34	0.23	0.39	0.39	0.20	0.16	0.06	0.00	0.00	0.00	0.00
Giá giao dịch cuối quý###Last Price of Quarter	5.98	5.50	5.47	5.47	5.89	7.31	8.38	9.19	9.19	9.84	6.90	8.48	8.90	8.90	10.90	12.60	13.80	14.30	14.30	21.00	35.27	37.23	44.16	44.16	38.10	33.56	21.18	13.49	13.49	9.92	5.26	4.40	3.06	3.06	3.24	3.67	3.79	2.87	2.87	2.75	3.24	3.48	4.04	4.04	3.42	4.77	5.67	8.59	8.59	12.09	16.44	14.02	0.00	0.00	0.00	0.00
