CAN DOI KE TOAN	Q2 2020	Q1 2020	 2019	Q4 2019	Q3 2019	Q2 2019	Q1 2019	 2018	Q4 2018	Q3 2018	Q2 2018	Q1 2018	 2017	Q4 2017	Q3 2017	Q2 2017	Q1 2017	 2016	Q4 2016	Q3 2016	Q2 2016	Q1 2016	 2015	Q4 2015	Q3 2015	Q2 2015	Q1 2015	 2014	Q4 2014	Q3 2014	Q2 2014	Q1 2014	 2013	Q4 2013	Q3 2013	Q2 2013	Q1 2013	 2012	Q4 2012	Q3 2012	Q2 2012	Q1 2012	 2011	Q4 2011	Q3 2011	Q2 2011	Q1 2011	 2010	Q4 2010	Q3 2010	Q2 2010	Q1 2010	 2009	Q4 2009	Q3 2009	Q2 2009	Q1 2009	 2008	Q4 2008	Q3 2008	Q2 2008	Q1 2008	 2007	Q4 2007	Q3 2007	Q2 2007	Q1 2007	 2006	Q4 2006	Q3 2006	 2005
Tài sản ngắn hạn###Current Assets	172184	149754	140268	140372	144271	147622	147340	162626	162626	149498	137045	135974	130388	130388	135717	133215	129853	123830	126323	128544	133311	122053	131922	131126	146880	136833	133072	137557	137482	144298	128674	137495	143693	143693	144021	176503	163081	144705	144718	180133	206318	197793	193685	193837	182925	121443	100060	94327	94731	85073	78478	75822	72242	73987	77057	66701	58428	59150	59834	80374	91737	97142	64449	64449	63353	55072	45338	38738	38738	29153	27652
Tiền và các khoản tương đương tiền###Cash and Cash Euivalents	14107	4355	4109	4109	5808	32319	89792	53151	53151	42261	49086	66706	78327	78327	89748	97443	42646	5111	5111	10090	14841	2253	21186	21186	43916	33983	14254	4494	4494	4900	2831	7789	41429	41429	59068	82500	35418	15218	15226	88925	133299	59477	42507	42507	61184	96299	70219	40051	40051	11527	3907	23090	20285	20285	51571	37184	22100	28593	28593	42239	59929	64841	37701	37701	35507	30665	38501	29423	29423	13294	12842
Các khoản đầu tư tài chính ngắn hạn###Short term financial investment	25000	25000	30000	30000	35173	35173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33000	33000	31000	31000	86848	87478	87478	42610	0	10600	10600	10600	45501	45501	14952	15788	15788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Các khoản phải thu ngắn hạn###Short term Account Receivables	3927	5908	2303	2407	5485	1380	599	4339	4339	569	424	1000	1032	1032	5892	873	967	617	3055	3872	1156	3442	1643	847	2887	3796	9386	21421	21346	7086	9171	36323	20074	20074	7897	7828	44399	9017	9021	7035	15954	25376	40785	40937	60406	10337	2500	13708	13708	832	7675	13664	16988	18732	8500	14988	17711	22903	23197	27065	23593	23047	16093	16093	20067	19151	3390	3375	3375	10956	4591
Hàng tồn kho###Inventory	115772	102141	93681	93681	90140	69876	51202	100316	100316	100831	81824	63875	46924	46924	37869	32003	83056	115238	115294	111788	107590	105603	99208	99208	90836	88658	99163	101260	101260	106426	92246	71135	61203	61203	57029	68508	67397	72752	72752	40516	17246	19365	20954	20954	17052	14103	11269	28212	28212	26667	20934	23601	19176	19176	16329	13123	14758	3646	4408	7219	5911	4942	6992	6992	4567	3574	2082	4739	4739	3068	7681
Tài sản ngắn hạn khác###Other Current Assets	13378	12349	10175	10175	7663	8873	5747	4820	4820	5837	5711	4393	4106	4106	2208	2896	3184	2863	2863	2794	9724	10756	9885	9885	9240	10395	10270	10383	10383	25886	24425	22247	20988	20988	20027	17667	15868	14719	14719	12657	8819	6726	1962	1962	1673	704	5472	1756	2160	546	461	516	5	5	656	1406	3859	4007	3636	3851	2304	4312	3663	3663	3212	1682	1366	1201	1201	1835	2537
Tài sản dài hạn###Non-current Assets	71848	77979	80754	80354	83417	81241	87424	82543	82543	85821	87743	91102	95646	95646	96427	87865	92984	95722	95722	98023	98886	102322	105852	105852	108882	112988	115801	119146	119146	126074	124634	127890	129118	129118	129199	125103	124599	126337	126337	125763	110187	100245	63870	63870	65654	68521	66931	75270	75270	74321	75846	77032	79694	79694	78159	79583	80483	72466	72110	64284	54973	51878	30050	30050	22904	21816	19048	17300	17300	15361	13474
Các khoản phải thu dài hạn###Long term Account Receivable	6616	6616	6072	6072	6072	6072	6072	5528	5528	5528	5528	4984	4984	4984	4984	4984	4984	4440	4440	4440	4440	4361	3816	3816	3816	3816	3816	3272	3272	3272	3272	3272	2728	2728	2728	2728	2728	2184	2184	2184	2184	1640	1640	1640	1640	110	110	110	110	110	110	110	110	110	690	690	709	709	706	131	131	131	130	131	131	131	131	130	131	131	130
Tài sản cố định ###Fixed assets	42556	45644	47745	47745	48851	50014	53339	55921	55921	57715	59094	61617	64721	65029	65729	66099	70871	73738	73738	75025	76703	79505	82314	82314	85021	87841	90328	93278	93152	98212	99414	105237	106588	106588	105005	101524	108329	105866	109359	107893	91943	81592	45155	45210	47126	49238	50736	52727	52799	52956	53825	54865	57042	57044	57929	59205	59840	65994	65895	58544	49258	46034	24338	24338	17896	16874	14173	12426	12426	10532	8405
Tài sản cố định hữu hình - Giá trị hao mòn lũy kế	-161623	-158319	-155021	-155021	-152531	-149236	-145844	-142453	-142453	-139116	-147035	-149317	-146033	-146033	-142791	-139418	-134646	-131779	-131779	-128912	-126089	-124904	-122467	-122467	-119800	-116980	-114492	-111669	-111669	-106458	-101077	-96409	-91178	-91178	-90655	-85724	-79288	-70826	-70826	-64798	-59169	-55463	-51018	-51018	-47280	-41663	-36803	-34277	-34277	-31947	-29683	-27418	-25160	-25160	-23684	-21311	-19283	-17246	-17340	-15826	0	-13114	-11912	-11912	-10835	-9805	-8931	-8133	-8133	-8823	0
