CAN DOI KE TOAN	Q2 2020	Q1 2020	 2019	Q4 2019	Q3 2019	Q2 2019	Q1 2019	 2018	Q4 2018	Q3 2018	Q2 2018	Q1 2018	 2017	Q4 2017	Q3 2017	Q2 2017	Q1 2017	 2016	Q4 2016	Q3 2016	Q2 2016	Q1 2016	 2015	Q4 2015	Q3 2015	Q2 2015	Q1 2015	 2014	Q4 2014	Q3 2014	Q2 2014	Q1 2014	 2013	Q4 2013	Q3 2013	Q2 2013	Q1 2013	 2012	Q4 2012	Q3 2012	Q2 2012	Q1 2012	 2011	Q4 2011	Q3 2011	Q2 2011	Q1 2011	 2010	Q4 2010	Q3 2010	Q2 2010	Q1 2010	 2009	Q4 2009	Q3 2009	Q2 2009	Q1 2009	 2008	Q4 2008	Q3 2008	Q2 2008	Q1 2008	 2007	Q4 2007	Q3 2007	Q2 2007	Q1 2007	 2006	Q4 2006	Q3 2006	 2005
Tài sản ngắn hạn###Current Assets	3571917	4259741	3241147	3265385	4757239	4610547	3954654	3944591	3944591	4252358	3938593	3416016	3544692	3543633	1911919	784224	68234	76807	86390	81108	88804	107635	100786	100587	117836	147224	73884	79848	79848	89948	182322	198969	182590	184390	239020	228212	267472	198498	198483	269330	203838	201041	230774	230589	317420	235140	225094	195391	195652	0	0	0	155466	0	0	160822	130505	133773	131499	153882	141127	127798	0	125314	100703	70533	80789	0	82780	64929	43080
Tiền và các khoản tương đương tiền###Cash and Cash Euivalents	23104	3509	39286	39286	2665	2830	20417	23924	23924	31072	45712	73397	36538	36538	43440	23862	15569	28540	8447	3868	5348	3905	1989	1989	996	18556	6655	2474	2474	3564	2312	21850	10538	10538	6614	12915	58748	59352	5729	11896	8048	10746	5498	5498	7563	8119	9424	3475	3475	0	0	0	7622	0	0	19017	17278	3599	3599	3444	6106	12437	0	88915	66254	14494	12800	0	12889	20923	8160
Các khoản đầu tư tài chính ngắn hạn###Short term financial investment	17310	23030	15170	15170	21182	24631	16714	0	0	27375	37375	0	0	0	0	15140	15140	0	20093	19000	22500	34000	34000	34000	45000	45000	10046	21200	21300	26400	47100	47000	70981	70981	0	96197	85546	66187	119737	141430	112902	118444	127251	127251	124411	116936	112182	122250	122250	0	0	0	104721	0	0	99665	81054	87635	87635	117387	102359	94571	0	6773	0	0	0	0	0	0	0
Các khoản phải thu ngắn hạn###Short term Account Receivables	3531394	4233075	3186533	3210771	4733125	4582707	3917290	3734018	3734018	4192555	3525412	3341880	3507088	3507064	1866069	742862	36963	46677	57770	57510	60311	69669	64591	64594	71835	83516	55619	55398	54181	57804	128835	122281	93079	94878	124179	94735	114616	63799	63951	103221	62903	63384	89211	89026	85932	58649	65084	59385	59646	0	0	0	35616	0	0	29170	24107	25002	22666	19153	26680	10318	0	24652	25603	38502	35594	0	44085	39775	26545
Hàng tồn kho###Inventory	5	4	4	4	5	3	3	186364	186364	47	324384	17	4	4	3	3	3	4	4	3	3	4	4	4	5	4	4	4	4	1	4	8	11	11	9	15355	7	11	11	9	9816	11	5	5	82769	39371	23012	10	10	0	0	0	34	0	0	3085	844	7992	7992	4399	28	57	0	49	2496	11935	27095	0	24083	425	6640
Tài sản ngắn hạn khác###Other Current Assets	103	123	153	153	262	377	229	284	284	1309	5710	723	1062	27	2407	2357	559	1587	76	727	642	58	201	0	0	149	1560	772	1889	2180	4072	7830	7983	7983	6890	9009	8555	9149	9056	12774	10169	8458	8809	8809	16744	12065	15392	10271	10271	0	0	0	7473	0	0	9885	7222	9544	9607	9499	5954	10415	0	4925	6351	5602	5301	0	1723	3804	1736
Tài sản dài hạn###Non-current Assets	32339	57049	57522	33284	33761	32070	32542	56630	56630	53472	53943	46857	54084	55077	92231	91338	96973	85349	85349	98458	91892	82237	83484	83682	80778	79650	124890	124679	124679	124582	122140	120418	116893	116893	86913	71111	16996	10092	10092	10934	11155	11407	11658	11658	12335	12087	11594	12207	12207	13040	13717	14653	15797	15511	11603	13275	14051	15094	16568	16965	17665	26396	18271	18463	18753	19528	22387	22073	22879	22900	22955
Các khoản phải thu dài hạn###Long term Account Receivable	0	24238	24238	0	0	0	0	23630	23630	20000	20000	0	0	0	0	0	25	25	25	25	25	25	25	25	25	25	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tài sản cố định ###Fixed assets	11972	12444	12915	12915	13387	13858	14329	14801	14801	15272	15744	16215	16687	16687	17159	17630	21825	14984	15004	32013	28908	28965	28381	28381	28113	27402	26742	26509	26509	26636	24846	119898	116760	116760	86766	70984	16761	5385	9939	10605	10876	11147	6479	11428	11534	11845	11342	8268	11961	13040	13717	14653	15511	15511	11603	12423	13209	14038	15616	16183	16896	17621	18271	18271	18546	19335	22185	22073	22073	22698	22738
Tài sản cố định hữu hình - Giá trị hao mòn lũy kế	-31113	-30641	-30170	-30170	-29699	-29227	-28756	-28284	-28284	-27813	-27341	-26870	-26399	-26399	-25927	-25488	-33037	-32204	-32204	-31539	-30786	-30099	-29463	-29463	-30587	-31312	-30951	-30428	-30428	-29907	-29434	-29078	-28894	-28894	-28703	-28539	-28669	-28492	-28492	-28226	-27961	-27694	-27419	-27419	-27141	-26763	-26175	-25558	-25558	0	0	0	-26087	0	0	0	-23772	-22990	0	-20688	-19889	-19094	0	-18304	-17506	0	-18420	0	-17533	0	0
