CAN DOI KE TOAN	Q2 2020	Q1 2020	 2019	Q4 2019	Q3 2019	Q2 2019	Q1 2019	 2018	Q4 2018	Q3 2018	Q2 2018	Q1 2018	 2017	Q4 2017	Q3 2017	Q2 2017	Q1 2017	 2016	Q4 2016	Q3 2016	Q2 2016	Q1 2016	 2015	Q4 2015	Q3 2015	Q2 2015	Q1 2015	 2014	Q4 2014	Q3 2014	Q2 2014	Q1 2014	 2013	Q4 2013	Q3 2013	Q2 2013	Q1 2013	 2012	Q4 2012	Q3 2012	Q2 2012	Q1 2012	 2011	Q4 2011	Q3 2011	Q2 2011	Q1 2011	 2010	Q4 2010	Q3 2010	Q2 2010	Q1 2010	 2009	Q4 2009	Q3 2009	Q2 2009	Q1 2009	 2008	Q4 2008	Q3 2008	Q2 2008	Q1 2008	 2007	Q4 2007	Q3 2007	Q2 2007	Q1 2007	 2006	Q4 2006	Q3 2006	 2005
Tài sản ngắn hạn###Current Assets	18665	18004	16960	17246	16839	17752	17240	15994	16058	16811	17381	17142	16562	16617	17209	17332	16742	16259	16318	16137	17171	16788	16448	16457	15621	17407	9780	12397	9971	10657	10672	9502	8612	8612	10059	11240	10527	12043	14443	15516	15494	16066	16836	16815	18952	19767	20151	23291	23289	13937	14628	12787	13614	13614	14933	16020	12544	9851	9549	11143	11847	13751	8832	8882	10391	10998	13271	8817	8817	10912	9741
Tiền và các khoản tương đương tiền###Cash and Cash Euivalents	287	622	555	555	1648	1511	991	1508	1508	2084	2294	13610	13152	13152	14353	3335	1135	2207	2205	2482	2883	1839	1620	1620	3309	3083	922	1356	1356	2435	2723	183	143	5643	1928	3704	3058	5093	7014	12301	8010	8204	7356	11230	11275	11870	6833	4821	4821	6184	4275	4090	3586	3586	6544	8657	4317	2477	2412	2906	3190	4124	1325	1325	388	313	1078	1136	1136	6137	320
Các khoản đầu tư tài chính ngắn hạn###Short term financial investment	0	0	0	0	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	1000	4500	4800	4800	5300	5500	0	5500	2500	2500	3400	3900	0	2900	3900	3900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-242	0	0	0	0	0	2518	3500	4000	4500	4500	0	5700
Các khoản phải thu ngắn hạn###Short term Account Receivables	17304	16075	14977	15083	13310	14421	14152	12386	12466	13101	13415	1919	1740	1817	1291	12293	13969	12372	12455	11952	12460	13056	12860	12869	10586	11857	6825	9073	3140	2340	2256	2915	1921	1920	1562	4130	3849	2784	2764	2275	3709	3079	3412	3425	4772	4681	8127	7575	7573	2732	4611	3141	1025	1025	1241	2993	3794	542	552	1530	817	1835	402	399	1574	2194	4031	409	409	1209	402
Hàng tồn kho###Inventory	941	1065	1142	1298	784	781	1000	946	924	608	671	612	664	642	565	705	638	679	657	703	828	893	967	967	723	1436	965	931	931	974	820	1058	1030	1030	983	860	1056	737	737	836	798	817	2067	2062	2848	3172	5157	10362	10362	4965	5705	5515	8734	8734	6222	3606	3656	6019	6019	5886	6876	6889	5862	5862	4711	4643	3969	2769	2769	3055	3121
Tài sản ngắn hạn khác###Other Current Assets	134	241	285	311	96	39	97	154	159	18	0	0	7	7	0	0	0	0	0	0	0	0	0	0	2	31	68	37	44	108	73	46	18	19	85	46	64	29	28	104	77	66	101	98	57	44	35	533	533	57	37	40	269	269	927	764	778	812	808	820	964	904	1243	1296	1199	349	193	3	3	509	198
Tài sản dài hạn###Non-current Assets	3071	3196	3235	3187	3338	3556	3679	3779	3758	3941	4092	4274	4425	4425	4621	4811	4981	5173	5173	5106	5458	5662	5366	5363	6473	6737	12169	9949	12381	11981	12085	12423	12800	12800	11650	11689	11360	9762	7448	7765	7950	8370	7101	7092	4802	4830	4938	5302	5302	5375	5564	5984	6342	6342	6154	6315	6664	7033	7283	7283	7252	7941	8770	8770	7795	7959	8458	8479	8479	8459	7026
Các khoản phải thu dài hạn###Long term Account Receivable	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200	1272	6576	4156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tài sản cố định ###Fixed assets	2354	2486	2617	2617	2768	2919	3120	3221	3221	3371	3522	3673	3824	3824	4006	4189	4372	4555	4555	4526	4730	4933	4634	4634	4647	4848	4987	5261	5261	4865	4971	5297	5674	5674	5903	5909	6407	6842	6941	7158	7306	7748	6438	6453	4153	4212	4340	4794	4809	4803	4992	5380	5739	5739	5584	5713	6063	6431	6439	6439	6508	7198	8263	8263	7120	7385	8116	8137	8137	8117	6996
Tài sản cố định hữu hình - Giá trị hao mòn lũy kế	-23429	-23298	-23166	-23166	-23015	-22864	-22663	-22563	-22563	-22412	-22261	-22110	-21960	-21960	-21777	-21594	-21411	-21229	-21229	-21159	-20956	-20752	-20924	-20924	-20951	-20750	-20612	-20337	-20337	-20116	-20009	-19683	-19307	-19307	-19078	-19066	-18701	-18268	-18169	-17952	-17752	-17312	-16983	-16983	-16825	-16767	-16492	-16023	-16023	-16023	-15988	-15600	-15241	-15241	-15156	-15027	-14637	-14269	-14261	-14261	-14185	-13495	-12992	-12992	-12992	-12592	-11770	-11050	-11050	0	0
