CAN DOI KE TOAN	Q2 2020	Q1 2020	 2019	Q4 2019	Q3 2019	Q2 2019	Q1 2019	 2018	Q4 2018	Q3 2018	Q2 2018	Q1 2018	 2017	Q4 2017	Q3 2017	Q2 2017	Q1 2017	 2016	Q4 2016	Q3 2016	Q2 2016	Q1 2016	 2015	Q4 2015	Q3 2015	Q2 2015	Q1 2015	 2014	Q4 2014	Q3 2014	Q2 2014	Q1 2014	 2013	Q4 2013	Q3 2013	Q2 2013	Q1 2013	 2012	Q4 2012	Q3 2012	Q2 2012	Q1 2012	 2011	Q4 2011	Q3 2011	Q2 2011	Q1 2011	 2010	Q4 2010	Q3 2010	Q2 2010	Q1 2010	 2009	Q4 2009	Q3 2009	Q2 2009	Q1 2009	 2008	Q4 2008	Q3 2008	Q2 2008	Q1 2008	 2007	Q4 2007	Q3 2007	Q2 2007	Q1 2007	 2006	Q4 2006	Q3 2006	 2005
Tài sản ngắn hạn###Current Assets	314199	316604	414154	414112	392368	361446	381790	377569	377569	497329	568765	474876	587361	587361	389565	378318	382946	435286	435286	178360	193422	210392	272108	272108	223666	226998	237495	227677	227677	174414	133235	142257	152689	152689	106731	91343	90625	94604	94604	80046	73506	78004	99582	99582	80721	62368	48508	51368	51367	48197	35655	39518	40827	40827	41683	41822	41822	41427	36557	33883	35528	36305	31767	31751	25527	35973	35974	36518	36518	36374	24354
Tiền và các khoản tương đương tiền###Cash and Cash Euivalents	14245	26258	42424	42424	32662	13727	18908	47009	47009	215292	13631	16051	37703	37703	45576	69092	19061	222387	222387	8646	8408	20814	53891	53891	13106	22263	18645	19276	19276	14886	11434	7760	21772	21772	1413	3523	15351	15958	15958	7229	8560	11080	11478	6478	3271	1077	2162	4828	4828	4913	4088	2355	2734	2734	3627	1539	1539	4096	4096	2496	1984	4318	2149	2149	3277	10960	5200	7156	7156	3922	2848
Các khoản đầu tư tài chính ngắn hạn###Short term financial investment	42000	18000	46830	46830	46830	28830	46830	43185	43185	25039	25039	79575	0	0	0	0	95625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	2000	3000	2000	2000	2200	2200	2400	1400	6400	6400	12364	1400	400	400	400	400	3400	400	400	1400	3900	3900	1400	1400	1000	0	0	0	0	0	0	0	0	0	0	0
Các khoản phải thu ngắn hạn###Short term Account Receivables	170416	186378	212894	212852	162216	128466	164659	174217	174217	118948	176212	243032	401703	401703	259402	211293	166513	90807	90807	46416	45453	37565	49423	49423	61839	62519	66578	55217	52699	48768	41672	57685	59095	59095	57034	36339	29694	31236	31236	32440	25378	26401	44699	44699	37710	26672	21682	20086	20086	19185	12298	11927	16388	16388	13223	9125	9125	11185	6315	7103	14581	11340	13239	13239	8484	10733	17312	14974	14974	20921	10816
Hàng tồn kho###Inventory	86177	84384	109570	109570	146206	177288	144060	110083	110083	136637	331240	134025	143517	143517	84210	97566	101452	121567	121567	122362	138049	149307	163544	163544	143046	137369	142218	145925	145925	103575	75800	73133	70608	70608	44875	48079	40862	41884	41884	34978	34159	35731	39411	39411	32281	21801	22777	25645	25645	23088	18116	21249	20491	20491	23092	26876	26876	24299	24299	23134	18868	20223	15993	15993	13399	13739	13022	13573	13573	11346	10481
Tài sản ngắn hạn khác###Other Current Assets	1362	1584	2436	2436	4455	13136	7333	3076	3076	1412	22643	2194	4437	4437	378	368	294	525	525	935	1511	2706	5250	5250	5675	4848	10055	7259	9777	7185	4330	3680	1214	1214	1410	1402	1717	3526	3526	3198	3208	2393	2595	2595	1059	455	486	408	408	610	754	587	813	813	342	382	382	447	447	150	96	425	386	370	368	542	440	815	815	183	209
Tài sản dài hạn###Non-current Assets	110619	105748	100956	100956	78423	80475	86491	70759	70759	65976	78469	76943	74797	74797	83128	79259	76409	80408	80408	97060	78455	82313	86013	86013	86473	78470	74680	75919	75919	72532	62447	62347	64230	64230	63407	65585	66779	68480	68480	61102	58173	33964	25360	25360	26064	20521	20299	20437	20437	19858	20540	21451	20618	20618	19650	21006	21006	21356	26226	26926	27076	28866	27657	27657	28532	25954	21620	22714	22714	15691	17588
Các khoản phải thu dài hạn###Long term Account Receivable	17970	17970	17970	17970	3212	3212	6534	6534	6534	3451	3451	9604	9394	9394	17630	11246	7173	8054	8054	22061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4870	4871	4871	6158	6158	6158	6289	6473	8673	9593	9593	9594	11342
Tài sản cố định ###Fixed assets	77276	76562	63305	63305	62790	63897	65202	54124	54124	56045	57560	59706	61022	61022	63116	65514	67052	70182	70182	73313	76956	80922	84780	84780	72096	74452	70499	70656	70656	60911	61237	61522	63126	63126	62240	64055	65320	59506	66720	59103	56534	33501	17107	24957	25631	20084	20035	20102	20285	19825	20504	21451	20618	20618	19650	21006	21006	21356	21356	22031	22182	22685	21476	21476	22220	19457	12924	13098	13098	6073	6222
Tài sản cố định hữu hình - Giá trị hao mòn lũy kế	-96638	-94223	-91922	-91922	-89821	-90134	-87627	-85580	-85580	-83624	-81622	-79520	-77420	-77420	-75885	-73528	-71193	-68963	-68963	-65838	-62710	-59543	-56716	-56716	-54332	-52139	-49404	-46654	-46654	-44600	-42827	-41067	-39312	-39312	-39848	-38984	-38164	-36318	-36318	-34506	-32911	-31615	-30677	-30677	-29704	-28731	-27738	-26742	-26742	-26155	-25227	-24306	-23434	0	0	0	-20985	-20163	-20163	-19339	0	-17760	-17048	-17048	-16355	-15748	-15367	-15073	0	0	0
