CAN DOI KE TOAN	Q2 2020	Q1 2020	 2019	Q4 2019	Q3 2019	Q2 2019	Q1 2019	 2018	Q4 2018	Q3 2018	Q2 2018	Q1 2018	 2017	Q4 2017	Q3 2017	Q2 2017	Q1 2017	 2016	Q4 2016	Q3 2016	Q2 2016	Q1 2016	 2015	Q4 2015	Q3 2015	Q2 2015	Q1 2015	 2014	Q4 2014	Q3 2014	Q2 2014	Q1 2014	 2013	Q4 2013	Q3 2013	Q2 2013	Q1 2013	 2012	Q4 2012	Q3 2012	Q2 2012	Q1 2012	 2011	Q4 2011	Q3 2011	Q2 2011	Q1 2011	 2010	Q4 2010	Q3 2010	Q2 2010	Q1 2010	 2009	Q4 2009	Q3 2009	Q2 2009	Q1 2009	 2008	Q4 2008	Q3 2008	Q2 2008	Q1 2008	 2007	Q4 2007	Q3 2007	Q2 2007	Q1 2007	 2006	Q4 2006	Q3 2006	 2005
Tài sản ngắn hạn###Current Assets	911998	948028	1103724	1125109	1135595	1224344	1260448	1331579	1361655	1178452	1238099	1501989	1852871	1792015	2170766	2046613	1918811	2052890	2044621	1861855	1621501	1354945	1116220	1114762	1005406	959226	932259	924477	932727	838699	775816	702941	729617	729834	653411	688356	684133	813723	819530	879183	862234	854813	912557	919712	834705	874384	871008	875515	877613	936705	954518	827372	850765	789630	819407	870485	861692	966519	950465	1058355	959129	843228	725150	725150	550934	509657	439562	449053	474963	441141	343716
Tiền và các khoản tương đương tiền###Cash and Cash Euivalents	37026	26779	106128	106128	63952	88102	69949	84425	84425	46568	78446	160035	224522	224522	104468	120059	111591	162292	162292	137139	86841	86362	99133	99133	114422	71204	149649	170472	193472	110593	90753	82457	88550	88550	77310	84446	75876	84704	84704	72379	84110	82786	132480	130990	93404	103691	125856	127156	127156	123864	127550	115838	135188	129681	94150	91128	21904	84031	19035	22426	7723	10889	41064	41064	23842	12240	5176	29545	29545	16973	40179
Các khoản đầu tư tài chính ngắn hạn###Short term financial investment	76075	74486	74486	74486	71486	117009	116486	113000	113000	69000	123000	238000	268000	268000	348000	327169	307169	397169	390169	350169	279470	179470	74470	74470	78172	78172	51700	23000	0	0	0	0	0	0	0	0	0	6000	6000	0	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	35000	0	65000	95000	0	0	0	0	0	0	0	0	0	0	0
Các khoản phải thu ngắn hạn###Short term Account Receivables	657359	658733	754725	775917	746450	777379	795733	925065	922189	850604	765669	737635	893570	909520	591327	633821	698219	664683	660263	655537	605076	555017	429618	426820	415434	433445	396695	440616	435526	503900	452321	414072	470240	471008	426730	402747	449540	505830	507469	476787	465712	452997	485768	487416	399635	391636	363077	351004	352356	294975	330926	273064	274311	264823	247475	235862	224667	255386	242977	177822	159151	201286	155198	155198	75332	59555	42101	32175	81349	58907	62309
Hàng tồn kho###Inventory	139250	185990	165844	165842	251548	238295	270516	206198	239124	207830	259440	349582	465147	388341	1094966	942938	789147	813863	810229	708553	643758	532177	506325	504899	389376	364546	321099	290367	297418	214122	224458	199021	166264	165712	141330	195345	152646	211264	215441	322989	305386	311270	287771	293439	334897	371475	373868	391774	391819	511616	490863	436866	435035	394456	474269	537912	570593	609538	609347	726829	751321	583806	495241	495241	424163	412033	370261	364910	363772	361742	225836
Tài sản ngắn hạn khác###Other Current Assets	2289	2040	2541	2736	2159	3559	7764	2891	2918	4450	11543	16737	1631	1631	32005	22626	12685	14883	21667	10457	6357	1920	6675	9441	8002	11859	13116	20	6311	10084	8285	7390	4563	4563	8040	5818	6071	5924	5916	7028	7026	7761	6539	6368	6769	7581	8207	5580	6282	6250	5179	1604	6232	670	3513	5584	9527	17565	14106	36279	40934	47247	33645	33645	27596	25829	22024	22423	297	3519	15391
Tài sản dài hạn###Non-current Assets	199977	211841	216350	215450	222083	233761	246459	258156	233607	198588	232042	188549	191311	191451	197375	260588	274510	224641	233840	191809	227871	184797	205846	205846	160720	168857	131196	126977	116788	100908	87315	94433	98822	98822	112986	116271	129712	138672	139365	145980	152622	165184	175665	162242	170218	181695	197179	207082	208571	211186	218885	191351	196516	199366	193623	194686	201662	201141	208517	195152	198052	197396	205837	205837	198500	204509	212433	221860	224190	229736	215617
Các khoản phải thu dài hạn###Long term Account Receivable	24549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9329	0	0	0	0	0	0	0	0	0	0	0	343	173	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5943	9101	0	0	0	0	0	0	0	0	0	0	0
Tài sản cố định ###Fixed assets	148591	157750	162698	161798	172149	181623	191240	200847	200775	165650	153523	157776	164194	164194	169048	176569	164979	145165	154365	112744	118707	105953	97827	97827	82471	89178	92805	86781	85828	78721	68849	76078	81934	81955	88734	92112	102536	111636	111636	115294	125127	133354	132933	130643	140710	152407	164541	176653	177079	179771	189963	161774	167746	156763	152187	151671	160387	171582	173014	157918	181697	182113	191392	191392	184084	192236	199644	208849	211294	218891	199147
Tài sản cố định hữu hình - Giá trị hao mòn lũy kế	-391369	-382343	-373361	-373223	-423625	-474027	-464260	-454484	-454484	-446564	-452583	-447229	-438857	-438857	-430369	-422741	-415105	-407859	-407859	-435134	-428987	-421432	-416112	-416112	-408670	-409786	-402320	-396761	-396547	-389129	-382459	-374767	-370958	-371380	-363233	-355447	-366789	-368021	-368021	-358222	-348786	-350385	-339673	-339600	-339684	-332350	-323514	-310169	-309743	-301990	-299959	-291609	-279186	-278122	-274978	-260341	-254269	-238345	-241934	-231956	-227050	-215118	-199566	-199566	-187521	-178025	-166743	-156243	-165394	0	0
