CAN DOI KE TOAN	Q2 2020	Q1 2020	 2019	Q4 2019	Q3 2019	Q2 2019	Q1 2019	 2018	Q4 2018	Q3 2018	Q2 2018	Q1 2018	 2017	Q4 2017	Q3 2017	Q2 2017	Q1 2017	 2016	Q4 2016	Q3 2016	Q2 2016	Q1 2016	 2015	Q4 2015	Q3 2015	Q2 2015	Q1 2015	 2014	Q4 2014	Q3 2014	Q2 2014	Q1 2014	 2013	Q4 2013	Q3 2013	Q2 2013	Q1 2013	 2012	Q4 2012	Q3 2012	Q2 2012	Q1 2012	 2011	Q4 2011	Q3 2011	Q2 2011	Q1 2011	 2010	Q4 2010	Q3 2010	Q2 2010	Q1 2010	 2009	Q4 2009	Q3 2009	Q2 2009	Q1 2009	 2008	Q4 2008	Q3 2008	Q2 2008	Q1 2008	 2007	Q4 2007	Q3 2007	Q2 2007	Q1 2007	 2006	Q4 2006	 2005
Tài sản ngắn hạn###Current Assets	2846036	2778180	3030515	2822780	2969437	2490223	2627070	2581996	2518249	2202316	2227891	2464617	2503225	2176990	1771305	1801069	1726123	1629210	1630868	1655370	1582407	1916452	2043987	2043987	2033922	1856472	1494170	709575	709575	687642	737724	747754	614301	614301	553081	485953	584638	584638	508100	526590	535634	530303	530303	458189	457966	531075	525041	487844	487844	378682	444969	443561	443561	457436	457436	421529	467248	466414	470281	404739	468446	490069	366313	366313	288578	317354	323865	304335	304335	327311
Tiền và các khoản tương đương tiền###Cash and Cash Euivalents	10366	6601	9228	9628	7336	17509	16886	8667	8667	16130	6967	10052	20699	20699	44494	33744	53521	49260	49300	26078	34262	10680	22493	22493	18899	38842	45570	18920	18920	42371	25217	25638	37003	37003	11931	31772	87748	87748	21215	14650	15752	25488	25488	17179	17179	38813	38094	9710	9710	30107	15988	10633	10633	46039	46039	34803	40562	31293	31293	34467	49494	90596	11801	11801	15000	11852	13629	24908	24908	70113
Các khoản đầu tư tài chính ngắn hạn###Short term financial investment	201580	201580	201580	201580	201580	201580	201580	201580	154000	5000	979105	5000	5000	658000	5000	5000	5000	5000	5000	5000	5000	287500	287500	287500	282500	269500	640000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8251	8251	8330	0	0	0	0	0	0	5000	5000	5000	5000	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Các khoản phải thu ngắn hạn###Short term Account Receivables	2247239	2168599	2421295	2212983	2352704	1831040	1967255	1889644	1870529	1736875	738508	1858541	1871380	888772	1180989	1097652	982946	958270	959489	719367	561884	536265	760277	760277	773137	622724	457967	314933	314933	321716	310127	386757	288523	288523	334844	226456	183395	183395	223813	247779	224871	146948	146948	153675	153690	184397	306428	231705	231705	182273	186611	231495	231495	231397	231397	197685	229516	207404	211745	136485	234186	197100	160036	160036	119927	144402	148730	121194	121194	108790
Hàng tồn kho###Inventory	363949	379648	372844	372764	380937	412067	413989	452408	455634	423843	481342	564658	578610	581953	518330	640643	655312	585897	586070	853757	920526	1022004	917785	917785	890902	863623	336475	356046	356046	310443	388344	321759	279368	279368	203414	223945	306009	306009	257989	260281	285103	344614	344614	270302	270302	287513	174946	236345	236345	154528	233417	194716	194716	171068	171068	177196	193364	221639	221639	228103	180215	196764	189241	189241	150487	156784	156581	155041	155041	141872
Tài sản ngắn hạn khác###Other Current Assets	22902	21752	25569	25825	26881	28026	27360	29697	29419	20468	21969	26367	27537	27566	22491	24030	29344	30782	31010	51169	60735	60002	55932	55932	68484	61783	14158	19675	19675	13112	14035	13600	9405	9405	2892	3780	7486	7486	5083	3879	9907	13252	13252	8781	8543	12022	5573	10083	10083	11774	8953	6717	6717	3931	3931	6845	3806	6079	5604	5685	4550	5608	5234	5234	3164	4317	4926	3192	3192	6536
Tài sản dài hạn###Non-current Assets	361339	367986	371680	469890	475134	482397	485288	490706	478421	502702	501759	509703	506799	842223	624612	537512	538252	534315	532863	470260	471289	148156	120666	120666	133432	126432	125616	126807	126807	131893	133062	132308	134649	134649	134551	132484	132506	132506	145904	141958	140991	134755	134755	131733	131733	135346	132802	131137	131137	129330	120237	111000	111000	107484	107484	97320	114722	94171	112020	109448	108812	83022	31019	31019	22436	17640	15061	14829	14829	11198
Các khoản phải thu dài hạn###Long term Account Receivable	6	2406	6	6	6	45	6	45	6	10	0	10	10	10	10	10	10	10	10	10	10	10	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Tài sản cố định ###Fixed assets	170872	174783	179529	180045	184647	188698	192322	196379	204490	199796	201929	204273	202101	202080	206786	122612	125040	127209	127209	128696	107742	108386	107108	107108	98385	76290	75803	76546	76500	74223	75045	74021	75370	75370	75200	75199	75932	69884	76265	74959	74475	71620	68949	69651	69651	69872	68679	66780	68804	68866	67547	65520	65520	61041	61041	62789	63374	62151	62151	62253	60652	60517	16682	16682	14414	14651	11850	11445	11445	11198
Tài sản cố định hữu hình - Giá trị hao mòn lũy kế	-74263	-74572	-71604	-71703	-68866	-65237	-61940	-59146	-59171	-55814	-52349	-48449	-44791	-44771	-41093	-39051	-37136	-35115	-35115	-33121	-31902	-30522	-29121	-29121	-27849	-23031	-22118	-21239	-21239	-20779	-19995	-19248	-18411	-18411	-18296	-18379	-17500	-17500	-16636	-15829	-15018	-14287	-14287	-13581	-13581	-12885	-12246	-11637	-11637	-11019	-10488	0	-10322	0	0	0	-9268	-8942	0	-8626	0	-8428	-8502	-8502	-8207	-8324	-8035	-7805	-7805	0
