CAN DOI KE TOAN	Q2 2020	Q1 2020	 2019	Q4 2019	Q3 2019	Q2 2019	Q1 2019	 2018	Q4 2018	Q3 2018	Q2 2018	Q1 2018	 2017	Q4 2017	Q3 2017	Q2 2017	Q1 2017	 2016	Q4 2016	Q3 2016	Q2 2016	Q1 2016	 2015	Q4 2015	Q3 2015	Q2 2015	Q1 2015	 2014	Q4 2014	Q3 2014	Q2 2014	Q1 2014	 2013	Q4 2013	Q3 2013	Q2 2013	Q1 2013	 2012	Q4 2012	Q3 2012	Q2 2012	Q1 2012	 2011	Q4 2011	Q3 2011	Q2 2011	Q1 2011	 2010	Q4 2010	Q3 2010	Q2 2010	Q1 2010	 2009	Q4 2009	Q3 2009	Q2 2009	Q1 2009	 2008	Q4 2008	Q3 2008	Q2 2008	Q1 2008	 2007	Q4 2007	Q3 2007	Q2 2007	Q1 2007	 2006	Q4 2006	Q3 2006	 2005
Tài sản ngắn hạn###Current Assets	618696	613797	694842	698417	730937	707956	785099	934524	943676	978123	982942	871416	868496	877408	863215	831976	794646	794310	796230	797300	875985	861080	959750	960859	954061	918545	858962	951663	950358	979619	945661	896772	903541	904676	926346	846627	795638	810600	811295	803154	829069	734187	733333	718121	756546	722698	675157	628781	636995	651933	608560	600131	642606	640958	631445	587469	583980	576452	576049	563704	600323	655705	625656	625037	628344	588327	516055	544657	544749	396514	336184
Tiền và các khoản tương đương tiền###Cash and Cash Euivalents	73420	89192	97621	97621	83830	65473	86258	146584	145373	130615	168539	145646	192841	192841	186831	163442	139029	127788	127789	179352	219210	129709	202751	202751	222916	174934	172003	179006	178313	159169	155730	116728	179225	179221	165170	212991	183771	173278	131222	145619	115895	157951	187271	187245	229569	200045	179056	115156	114846	67070	86526	51712	50478	50478	103499	92850	77104	85372	85358	50641	102920	182137	125030	125030	89606	114636	153899	181508	182095	63912	19917
Các khoản đầu tư tài chính ngắn hạn###Short term financial investment	0	0	20952	20984	20984	11780	11780	11573	12783	11564	1064	0	0	11000	11051	11000	11000	11000	11000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42000	0	3810	8892	8892	8892	8841	5500	12000	38680	38680	24612	1000	24131	64065	64065	5000	0	19736	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Các khoản phải thu ngắn hạn###Short term Account Receivables	125485	113998	123652	126863	149058	154045	180543	197356	198243	185948	155894	135172	174349	172017	167684	146479	146124	162599	164658	139194	138934	174238	193587	192866	202272	218192	145081	224825	224212	251558	224708	178119	207571	209028	224988	202935	168711	172991	173027	166934	257233	181316	169100	163464	194811	195866	193768	160476	160476	213137	203086	199046	189012	186682	182828	181716	144587	161552	161552	226556	220415	170621	170352	169027	163217	175687	103376	93894	93585	97167	157739
Hàng tồn kho###Inventory	393280	386556	432417	432153	453401	448952	474939	546953	556666	607198	610304	539153	472151	472151	474273	482984	469679	463794	463723	446092	483951	496801	511671	511671	455265	456495	437681	455492	455492	488225	496779	497662	459718	482996	495689	400029	410239	429428	429434	426089	372178	312663	290802	290802	269488	271633	241185	264586	264586	255818	230030	242225	258718	258723	266303	250792	285414	278472	278472	228430	216955	239877	276848	276848	316705	254314	216266	236287	236314	206953	133120
Tài sản ngắn hạn khác###Other Current Assets	26511	24050	20199	20796	23664	27705	31580	32059	30611	42798	47142	51445	29155	29399	23376	28071	28814	29129	29060	32662	33889	60332	51741	53571	73609	68924	104198	92341	92342	80667	68444	104263	57027	33431	40499	30672	32916	34904	35613	64512	79953	73365	77269	67718	53837	49653	49148	49883	58408	91297	87917	83016	80333	81010	73815	62110	57138	51057	50668	58078	60033	63070	53427	54133	58817	43691	42514	32968	32756	28481	25408
Tài sản dài hạn###Non-current Assets	291792	306030	319744	318605	331385	347510	355704	368169	368253	385805	401530	430142	448219	437389	428050	448951	468837	491981	491758	547463	570141	585021	590918	590918	604884	621706	663822	684388	684388	705316	714929	733596	739415	739380	772362	797108	809508	835109	835109	845531	815522	878761	846137	845209	636530	469197	484276	481967	475943	485036	503001	518075	527387	529717	550068	566284	576198	579100	579100	583800	552064	539025	533751	533882	530496	536037	534476	504685	505854	463630	233226
Các khoản phải thu dài hạn###Long term Account Receivable	17319	16531	15454	15454	15468	17888	17883	13781	13866	14007	7482	5981	5964	5964	3757	3504	3562	3333	3110	8870	9095	8872	8310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340	340	340
Tài sản cố định ###Fixed assets	272860	287434	302163	302166	275921	290611	299198	318497	318497	338278	357879	376367	397574	397574	414450	436023	454810	477476	477476	498630	522845	533318	558141	558141	583676	594197	611872	657339	635168	659571	671245	700592	729724	729724	760328	784435	798655	772575	821283	831057	799588	863074	408201	835524	617666	446431	460260	453771	460322	469143	486234	501245	517584	519913	534628	549730	566344	570014	570014	575050	543155	521838	516483	516631	522039	530461	528752	497982	497977	455368	228095
Tài sản cố định hữu hình - Giá trị hao mòn lũy kế	-1370884	-1361518	-1351658	-1351658	-1337010	-1322468	-1314028	-1315176	-1315413	-1294272	-1273289	-1251810	-1230556	-1230556	-1208892	-1189936	-1167435	-1144886	-1144886	-1119743	-1094629	-1069301	-1044066	-1044066	-1018671	-991051	-959049	-927015	-927015	-900025	-874698	-843338	-824000	-824000	-795110	-765703	-738372	-708634	-708634	-678903	-649911	-643313	-626196	-626196	-619394	-602927	-586747	-567054	-567054	-560420	-544355	-525153	-505709	-505709	-486551	0	-449822	-431179	-431179	-412701	-393592	-374517	-356959	-356811	-340967	-326740	-318295	-309862	0	0	0
