CAN DOI KE TOAN	Q2 2020	Q1 2020	 2019	Q4 2019	Q3 2019	Q2 2019	Q1 2019	 2018	Q4 2018	Q3 2018	Q2 2018	Q1 2018	 2017	Q4 2017	Q3 2017	Q2 2017	Q1 2017	 2016	Q4 2016	Q3 2016	Q2 2016	Q1 2016	 2015	Q4 2015	Q3 2015	Q2 2015	Q1 2015	 2014	Q4 2014	Q3 2014	Q2 2014	Q1 2014	 2013	Q4 2013	Q3 2013	Q2 2013	Q1 2013	 2012	Q4 2012	Q3 2012	Q2 2012	Q1 2012	 2011	Q4 2011	Q3 2011	Q2 2011	Q1 2011	 2010	Q4 2010	Q3 2010	Q2 2010	Q1 2010	 2009	Q4 2009	Q3 2009	Q2 2009	Q1 2009	 2008	Q4 2008	Q3 2008	Q2 2008	Q1 2008	 2007	Q4 2007	Q3 2007	Q2 2007	Q1 2007	 2006	Q4 2006	Q3 2006	 2005
Tài sản ngắn hạn###Current Assets	308159	347708	280154	280141	290050	294227	279931	189178	189085	193281	181633	180691	98228	98506	194334	186989	220226	143159	143030	168744	163714	171465	105735	105551	124812	147447	145458	92108	92049	92524	98567	112473	66307	66835	83329	100071	112766	65464	81559	104578	180028	176877	141287	141865	136730	136247	126662	106364	106364	112762	105864	102515	86153	86153	81149	75247	78430	60495	60056	57047	56453	57819	41711	41711	42926	41125	40440	26111	26343	28712	17821
Tiền và các khoản tương đương tiền###Cash and Cash Euivalents	17307	5432	32672	32672	33614	107999	161304	77708	77708	108575	131733	126224	39481	39481	70150	7149	30592	7279	7279	27518	5164	9251	6645	6645	14525	67263	79444	29906	59806	45612	72055	95946	53595	53595	57237	66470	86115	61859	61859	80774	143388	148976	137476	2776	105179	95370	1829	2706	2706	10714	19897	7429	11546	11546	1837	2520	1047	1437	1437	1289	2665	1465	12410	12410	2171	775	1943	4300	4300	537	980
Các khoản đầu tư tài chính ngắn hạn###Short term financial investment	31300	85288	120350	120350	127582	76020	2000	0	0	0	36379	36250	35250	35250	71800	156850	165108	122208	122208	129550	143750	151350	85700	85700	99500	68400	52900	40900	11000	35900	18300	6800	5000	5000	10000	18000	0	0	0	0	0	0	0	134700	28000	35500	120015	99000	99000	99500	83500	91500	69500	69500	77100	68500	70500	52000	52000	53000	51000	52000	24000	24000	38900	38400	36400	18400	18400	26250	14250
Các khoản phải thu ngắn hạn###Short term Account Receivables	255709	252508	122841	122841	124374	104486	109609	105818	105818	80809	8068	11097	8534	8534	43874	16830	17822	5875	5875	6753	9762	4905	7883	7822	6517	6753	7305	10970	10970	6030	2608	7301	4343	4804	13746	12718	23567	470	16698	14632	34659	25868	2147	2700	1170	2871	3067	3045	3045	1111	1137	1847	3135	3135	629	2547	5339	4958	4644	514	544	2240	3080	3080	375	459	603	1418	1799	216	213
Hàng tồn kho###Inventory	2758	2911	3257	3257	3327	3352	3579	4875	4778	2893	3340	3516	3612	3622	2866	3424	4182	4392	4392	2873	4115	5102	3434	3434	3481	3783	4370	3822	3822	4135	4102	1301	1520	1520	1401	1410	1432	1496	1454	1313	1240	1334	1325	1325	2254	2307	1426	1380	1380	1332	1313	1695	1690	1690	1385	1445	1535	1693	1693	2068	2066	2009	1514	1514	1465	1478	1471	1800	1827	1660	1749
Tài sản ngắn hạn khác###Other Current Assets	1084	1569	1033	1021	1153	2371	3439	777	781	1004	2113	3605	11350	11619	5644	2736	2522	3404	3276	2049	924	858	2073	1951	788	1248	1439	6511	6451	847	1503	1125	1849	1916	945	1472	1653	1639	1547	7859	741	698	338	364	127	199	325	232	232	104	17	45	283	283	198	235	10	407	282	177	178	106	707	707	14	13	22	193	16	47	629
Tài sản dài hạn###Non-current Assets	63664	75817	87964	87964	99385	107455	113662	124850	124850	132521	143811	158929	154836	154836	102047	103692	108756	110207	110669	111410	112453	115539	120069	120282	123480	128213	131222	128170	128342	129094	131498	134333	134774	134414	124012	127397	113617	111950	96048	76851	5634	5031	4394	4225	2833	2807	2927	3431	3431	3397	2225	2271	3872	3872	3030	3918	5829	6792	7107	6574	7322	8263	10860	10860	11053	12241	13387	17012	17012	17503	23363
Các khoản phải thu dài hạn###Long term Account Receivable	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314	314	302	252	122	122	0	0	0	0	0	0	0
Tài sản cố định ###Fixed assets	61860	73384	84897	84897	90249	100392	111481	122605	122605	130678	141522	156057	90812	90812	95274	91878	95944	100393	100393	104332	109132	112609	117153	117153	118841	123579	125882	125681	124187	126184	129521	132280	132626	132212	121749	125017	111266	1007	93261	73776	2425	2087	158	1361	1160	1007	1029	211	809	1061	1113	1033	1067	1067	1665	2412	2819	3549	3549	3682	4407	5262	8008	8008	8373	9450	10425	14485	14485	14929	21043
Tài sản cố định hữu hình - Giá trị hao mòn lũy kế	-236111	-224623	-213864	-213864	-225115	-213974	-202857	-191739	-191739	-180809	-170415	-155811	-149771	-149771	-145145	-140211	-135351	-130488	-130488	-125670	-120870	-116089	-111312	-111312	-106375	-101637	-96847	-92243	-92285	-87811	-83401	-78952	-74693	-74693	-70183	-66452	-59895	-59038	-59038	-59476	-59463	-59650	-59692	-59692	-59669	-59647	-59625	-59603	-59603	-59602	-59549	-59513	-59473	0	-58795	-58011	-57226	-56441	0	-56308	-55579	-54677	-51925	-51925	-51493	-50416	0	-45164	0	0	0
